,Title,Datetime,Source,URL,Search
1692,Fact check: Florida Gov. Ron DeSantis backs new 'intensive care' definitions for COVID-19,2020-07-09T16:08:55Z,Yahoo Entertainment,https://news.yahoo.com/fact-check-florida-gov-ron-160855252.html,+care AND +covid AND +new
1693,Overnight Health Care: Trump downplaying of COVID-19 sparks new criticism of response,2020-07-06T21:29:24Z,The Hill,https://thehill.com/policy/healthcare/overnights/506091-overnight-health-care-trump-downplaying-of-covid-19-sparks-new,+care AND +covid AND +new
1694,"P.E.I. has 3 new COVID-19 cases, 1 tied to long-term care home",2020-07-04T15:54:38Z,CBC News,https://www.cbc.ca/news/canada/prince-edward-island/pei-covid-19-morrison-king-1.5637808,+care AND +covid AND +new
1695,"Officials warn status quo will 'overwhelm' health care system, as Dallas County reports 1,085 new COVID-19 cases - WFAA.com",2020-07-04T15:52:19Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=132997848,+care AND +covid AND +new
1696,"Officials warn status quo will 'overwhelm' health care system, as Dallas County reports 1,085 new COVID-19 cases",2020-07-04T01:08:13Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3861784/posts,+care AND +covid AND +new
1697,"DFW Coronavirus Tracker: Officials warn status quo will 'overwhelm' health care system as Dallas County reports 1,085 new COVID-19 cases",2020-07-03T23:31:35Z,Triangle Business Journal,https://www.bizjournals.com/dallas/news/2020/07/03/dfw-coronavirus-tracker-overwhelm-health-care.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_dallas+%28Dallas+Business+Journal%29,+care AND +covid AND +new
1700,New Report Shows Child Care Centers Slowly Recovering after COVID-19 Closures,2020-07-02T11:55:00Z,PRNewswire,https://www.prnewswire.com/news-releases/new-report-shows-child-care-centers-slowly-recovering-after-covid-19-closures-301087151.html,+care AND +covid AND +new
1702,New robot technology to fight Covid care isolation,2020-06-30T23:32:19Z,BBC News,https://www.bbc.co.uk/news/uk-scotland-53241556,+care AND +covid AND +new
1703,New robot technology to fight Covid care isolation - BBC 中文网,2020-06-30T23:32:19Z,BBC News,https://www.bbc.com/news/uk-scotland-53241556,+care AND +covid AND +new
1704,Genesis Physicians Group Launches New Program to Deliver Innovative Medicaid Patient Care Amid COVID-19,2020-06-29T13:10:55Z,Business Wire,https://www.businesswire.com/news/home/20200629005005/en/Genesis-Physicians-Group-Launches-New-Program-Deliver,+care AND +covid AND +new
1705,Overnight Health Care: White House seeks to reassure amid COVID-19 spikes | Florida stops bars from serving alcohol after shattering record of new coronavirus cases | Administration extends Texas testing funding,2020-06-26T22:10:46Z,The Hill,https://thehill.com/policy/healthcare/overnights/504794-overnight-health-care-white-house-seeks-to-reassure-amid-covid,+care AND +covid AND +new
1706,Charlotte's health-care giants are tackling wellness in new ways amid Covid-19 and beyond,2020-06-26T10:01:00Z,Triangle Business Journal,https://www.bizjournals.com/charlotte/news/2020/06/26/health-care-tackling-wellness-new-ways-covid-19.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_charlotte+%28Charlotte+Business+Journal%29,+care AND +covid AND +new
1708,[Editorial] COVID-19 heralds a new era for chronic diseases in primary care,2020-06-25T22:30:03Z,The Lancet,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(20)30274-5/fulltext?rss=yes,+care AND +covid AND +new
1709,BYU alums create breathing room in COVID-19 care with new ventilator,2020-06-25T14:00:00Z,Daily Herald,https://www.heraldextra.com/news/local/education/college/byu-alums-create-breathing-room-in-covid-19-care-with-new-ventilator/article_50517b71-7610-5771-a081-4e5983103866.html,+care AND +covid AND +new
1710,Covid-19 in New Zealand: A move to online consultations in primary care could widen health inequalities,2020-06-25T07:35:37Z,The BMJ,https://blogs.bmj.com/bmj/2020/06/25/covid-19-in-new-zealand-a-move-to-online-consultations-in-primary-care-could-widen-health-inequalities/,+care AND +covid AND +new
1711,"Hoax call diverted resources during struggle to adapt to COVID-19, care home says",2020-07-21T21:12:01Z,Toronto Star,https://www.thestar.com/news/canada/2020/07/21/hoax-call-diverted-resources-during-struggle-to-adapt-to-covid-19-care-home-says.html,+care AND +covid AND +adapt
1712,Should more flexible health care professional licensing continue after COVID-19?,2020-08-25T14:10:30Z,Healthcare-economist.com,https://www.healthcare-economist.com/2020/08/25/should-more-flexible-health-care-professional-licensing-continue-after-covid-19/,+care AND +covid AND +flexible
1713,How Independent Primary Care Practices Can Survive The Coronavirus Downturn,2020-05-30T12:16:00Z,Forbes,https://www.forbes.com/sites/theapothecary/2020/05/30/how-independent-primary-care-practices-can-survive-the-coronavirus-downturn/,+care AND +coronavirus AND +practices
1714,"‘Containment best way to stop coronavirus’: AIIMS’ Dr Prasun Chatterjee on elder care, hygiene practices, boosting immune system",2020-03-29T06:17:38Z,Firstpost,https://www.firstpost.com/health/containment-best-way-to-stop-coronavirus-aiims-dr-prasun-chatterjee-on-elder-care-hygiene-practices-boosting-immune-system-8202511.html,+care AND +coronavirus AND +practices
1715,Video: PM: 'too many care homes didn't follow' coronavirus procedures,2020-07-06T18:07:55Z,Daily Mail,https://www.dailymail.co.uk/video/borisjohnson/video-2205566/Video-PM-care-homes-didnt-follow-coronavirus-procedures.html,+care AND +coronavirus AND +procedures
1716,"Curbing coronavirus: Milwaukee health care systems ban staff travel, may delay some procedures",2020-03-13T18:55:36Z,Triangle Business Journal,https://www.bizjournals.com/milwaukee/news/2020/03/13/curbing-coronavirus-milwaukee-health-care-systems.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_milwaukee+%28Milwaukee+Business+Journal%29,+care AND +coronavirus AND +procedures
1717,Melbourne aged care home investigates 'odd and unusual' coronavirus test results from residents,2020-05-26T05:33:01Z,ABC News (AU),https://www.abc.net.au/news/2020-05-26/victoria-coronavirus-cases-at-aged-care-home-in-melbourne/12285706,+care AND +coronavirus AND +unusual
1718,"Why is Germany's coronavirus death rate so low? Berlin claims infection curve is flattening amid claims combination of young patients, more intensive care beds and determination to 'find every case' is behind unusual figures (5 pics)",2020-03-23T18:07:25Z,Stationgossip.com,http://www.stationgossip.com/2020/03/why-is-germanys-coronavirus-death-rate.html,+care AND +coronavirus AND +unusual
1719,Healthfully™ Offers Free Telehealth Solution to Help Physicians Cope With Coronavirus Care,2020-04-22T21:00:00Z,PRNewswire,https://www.prnewswire.com/news-releases/healthfully-offers-free-telehealth-solution-to-help-physicians-cope-with-coronavirus-care-301045602.html,+care AND +coronavirus AND +solution
1722,Colorado pediatricians get creative to provide regular care for kids during coronavirus pandemic,2020-04-27T12:00:23Z,The Denver Post,https://www.denverpost.com/2020/04/27/colorado-pediatricians-coronavirus/,+care AND +coronavirus AND +creative
1723,Abstract S06-03: Cancer care telehealth utilization rates and provider attitudes in the wake of the novel coronavirus pandemic: The Kaiser Permanente Northern California experience,2020-09-15T07:05:19Z,Aacrjournals.org,https://clincancerres.aacrjournals.org/content/26/18_Supplement/S06-03,+care AND +coronavirus AND +novel
1724,Why is the novel coronavirus having an outsized impact on Canada's long-term care homes? - CTV News,2020-05-06T16:01:00Z,Ctvnews.ca,https://www.ctvnews.ca/health/coronavirus/where-the-tragedy-really-lies-the-crisis-in-canada-s-long-term-care-homes-1.4927328,+care AND +coronavirus AND +novel
1725,"A novel coronavirus, a novel disease, and a novel approach to intensive care medicine",2020-04-28T15:36:02Z,The BMJ,https://blogs.bmj.com/bmj/2020/04/28/a-novel-coronavirus-a-novel-disease-and-a-novel-approach-to-intensive-care-medicine/,+care AND +coronavirus AND +novel
1726,"United Kingdom Site Content,clinician health and well-being, work-life balance, balancing career and personal life, balancing personal and professional life,guillain barre syndrome,hepatitis, viral hepatitis,drug/treatment safety,lung,geriatrics (elder care),infection control,infection in the immunocompromised host,pandemic,Coronavirus, 2019 Novel Coronavirus, 2019-nCoV, Wuhan coronavirus, Human c",2020-04-10T16:28:36Z,Medscape,http://www.medscape.com/viewarticle/928494,+care AND +coronavirus AND +novel
1727,Abbott Launches Molecular Point-Of-Care Test To Detect Novel Coronavirus In As Little As Five Minutes,2020-03-28T17:48:24Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3829263/posts,+care AND +coronavirus AND +novel
1728,ABBOTT LAUNCHES MOLECULAR POINT-OF-CARE TEST TO DETECT NOVEL CORONAVIRUS IN AS LITTLE AS FIVE MINUTES,2020-03-28T06:20:20Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3829140/posts,+care AND +coronavirus AND +novel
1729,Abbott Launches Molecular Point-of-Care Test to Detect Novel Coronavirus in as Little as Five Minutes,2020-03-27T23:20:00Z,Yahoo Entertainment,https://news.yahoo.com/abbott-launches-molecular-point-care-232000345.html,+care AND +coronavirus AND +novel
1731,How novel coronavirus is affecting college students’ access to medical care,2020-03-24T21:27:59Z,Theincidentaleconomist.com,https://theincidentaleconomist.com/wordpress/how-novel-coronavirus-is-affecting-college-students-access-to-medical-care/,+care AND +coronavirus AND +novel
1734,"Progressive Care, Inc. (RXMD: OTCQB) | Progressive Care Inc. Reports Strong February Sales and Leads Efforts to Combat Novel Coronavirus Infections",2020-03-16T12:17:44Z,Otcmarkets.com,https://www.otcmarkets.com/stock/RXMD/news?id=256470,+care AND +coronavirus AND +novel
1735,Is India’s health care system capable enough to deal with the novel coronavirus outbreak ?,2020-03-11T06:08:29Z,Firstpost,https://www.firstpost.com/health/indias-health-care-system-capable-enough-deal-novel-coronavirus-outbreak-8138811.html,+care AND +coronavirus AND +novel
1740,"Bio Fund III, the Year of Primary Care, Novel Coronavirus, and the Fight Over EHR Data",2020-02-26T19:44:53Z,A16z.com,http://a16z.com/2020/02/26/bio-fund-iii-primary-care-novel-coronavirus-ehr-data-newsletter/,+care AND +coronavirus AND +novel
1741,Nebraska's specialized medical care has handled Ebola. Now it's taking on the novel Coronavirus Patients from a Cruise Ship,2020-02-18T23:39:48Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3817566/posts,+care AND +coronavirus AND +novel
1742,[Comment] Timely mental health care for the 2019 novel coronavirus outbreak is urgently needed,2020-02-04T23:30:04Z,The Lancet,https://www.thelancet.com/journals/lanpsy/article/PIIS2215-0366(20)30046-8/fulltext?rss=yes,+care AND +coronavirus AND +novel
1743,WHO publishes clinical care guidance for suspected novel coronavirus cases,2020-01-29T16:10:35Z,Globalsecurity.org,https://www.globalsecurity.org/security/library/news/2020/01/sec-200129-pdo07.htm,+care AND +coronavirus AND +novel
1745,The OC Health Care Agency confirms the first case of novel Coronavirus in Orange County,2020-01-27T08:07:33Z,Newsantaana.com,http://newsantaana.com/the-oc-health-care-agency-confirms-the-first-case-of-novel-coronavirus-in-orange-county/,+care AND +coronavirus AND +novel
1746,OC Health Care Agency Confirms First Case of Novel Coronavirus in Orange County,2020-01-25T23:43:14Z,Cbslocal.com,https://losangeles.cbslocal.com/2020/01/25/oc-health-care-agency-confirms-first-case-of-novel-coronavirus-in-orange-county/,+care AND +coronavirus AND +novel
1747,No new cases of coronavirus recorded in Queensland as aged care restrictions eased in some regions,2020-09-15T23:34:09Z,ABC News (AU),https://www.abc.net.au/news/2020-09-16/coronavirus-queensland-aged-care-restrictions-eased-zero-cases/12659078,+care AND +coronavirus AND +new
1748,"CDC study indicates kids in day care are bringing coronavirus home, new infections on the rise locally - St George News",2020-09-13T13:32:07Z,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=136013654,+care AND +coronavirus AND +new
1750,Coronavirus LIVE updates: Victoria seek less case as first link found between hotel quarantine and aged care; New South Wales Health issues alert; Australia's death toll rises to 803,2020-09-12T21:42:13Z,The Sydney Morning Herald,https://www.smh.com.au/national/coronavirus-live-updates-victoria-seek-less-cases-as-first-link-found-between-hotel-quarantine-and-aged-care-nsw-issues-alerts-australia-s-death-toll-rises-to-803-20200913-p55v2c.html,+care AND +coronavirus AND +new
1751,Coronavirus New York: Restaurantele au primit acceptul să servească în interior / Care sunt regulile,2020-09-09T18:55:10Z,Hotnews.ro,https://www.hotnews.ro/stiri-international-24277551-coronavirus-new-york-restaurantele-primit-acceptul-serveasca-interior-care-sunt-regulile.htm,+care AND +coronavirus AND +new
1752,Coronavirus: Victoria's aged-care death toll soars as state records 81 new cases,2020-09-04T03:34:16Z,Stuff.co.nz,https://www.stuff.co.nz/world/australia/300099953/coronavirus-victorias-agedcare-death-toll-soars-as-state-records-81-new-cases,+care AND +coronavirus AND +new
1755,"Victoria records 73 new coronavirus cases and 41 deaths, including historical aged care deaths",2020-08-31T00:20:34Z,ABC News (AU),https://www.abc.net.au/news/2020-08-31/victoria-coronavirus-aged-care-deaths-rise-and-73-new-cases/12611196,+care AND +coronavirus AND +new
1756,"Care homes in England bore the brunt of UK coronavirus deaths, new figures show",2020-08-30T22:21:25Z,Daily Mail,https://www.dailymail.co.uk/news/article-8679839/Care-homes-England-bore-brunt-UK-coronavirus-deaths-new-figures-show.html,+care AND +coronavirus AND +new
1757,"California Coronavirus Update: Governor Gavin Newsom Issues New Reopening Guidance; Kids At Schools, Day Care, Youth Sports and Colleges Told To Operate In Small Groups Of “Cohorts”",2020-08-26T01:04:26Z,Deadline,https://deadline.com/2020/08/california-governor-gavin-newsom-new-reopening-guidance-schools-day-care-cohorts-1203023293/,+care AND +coronavirus AND +new
1758,"Coronavirus: Thousands of health and care staff infected at work, new data shows",2020-08-24T18:59:48Z,Independent,https://www.independent.co.uk/news/health/coronavirus-infections-health-care-staff-deaths-hospitals-homes-a9686201.html,+care AND +coronavirus AND +new
